review_id,review_text,rating,category,verified_purchase,helpful_votes,review_date,sentiment
R00297,"Perfect product, fast delivery. Great packaging.",4,Clothing,True,0,2025-09-05,Positive
R00298,Decent but could be better.,3,Clothing,True,0,2025-12-05,Neutral
R00299,"Amazing quality, worth every penny. Great packaging.",4,Beauty,True,0,2025-07-07,Positive
R00300,Loved it! Will buy again. Great packaging.,5,Beauty,True,6,2025-04-20,Positive
R00301,"Fantastic product, great value for money. Great packaging.",5,Clothing,True,2,2026-01-29,Positive
R00302,Exceeded my expectations completely. Great packaging.,5,Sports,False,0,2025-02-06,Positive
R00303,"Fantastic product, great value for money. Customer service was helpful.",5,Electronics,True,0,2025-06-15,Positive
R00304,Outstanding quality and service. Great packaging.,5,Sports,True,0,2025-09-03,Positive
R00305,"It's okay, nothing special.",3,Clothing,True,0,2025-05-28,Neutral
R00306,"Great purchase, very satisfied. Great packaging.",4,Home & Kitchen,True,0,2025-08-31,Positive
R00307,"Great purchase, very satisfied. Exactly as described.",4,Beauty,True,0,2025-03-22,Positive
R00308,Excellent product! Highly recommended. Fast delivery!,5,Clothing,True,1,2025-08-27,Positive
R00309,Outstanding quality and service. Exactly as described.,5,Beauty,True,0,2025-11-20,Positive
R00310,"Amazing quality, worth every penny. Exactly as described.",4,Home & Kitchen,True,0,2025-07-10,Positive
R00311,"Fantastic product, great value for money. Fast delivery!",5,Clothing,True,3,2025-08-21,Positive
R00312,Outstanding quality and service. Customer service was helpful.,4,Electronics,True,0,2026-01-07,Positive
R00313,Best purchase I've made in months. Customer service was helpful.,5,Clothing,True,0,2025-11-25,Positive
R00314,"Terrible product, do not buy. Delivery was late.",2,Books,True,3,2025-08-25,Negative
R00315,"Average product, does the job.",3,Beauty,True,0,2025-04-20,Neutral
R00316,"Waste of money, not as described. Delivery was late.",2,Home & Kitchen,True,1,2025-08-07,Negative
R00317,"Horrible experience, never buying again. Product arrived damaged.",2,Electronics,True,0,2025-08-29,Negative
R00318,Exceeded my expectations completely. Great packaging.,4,Home & Kitchen,True,0,2025-05-17,Positive
R00319,"Perfect product, fast delivery. Great packaging.",5,Electronics,True,1,2025-09-30,Positive
R00320,"Perfect product, fast delivery. Great packaging.",5,Clothing,True,2,2026-01-25,Positive
R00321,Exceeded my expectations completely. Customer service was helpful.,4,Beauty,True,0,2025-09-21,Positive
R00322,"Completely unsatisfied, want refund. Customer service was unhelpful.",1,Clothing,True,0,2025-11-28,Negative
R00323,"Amazing quality, worth every penny. Customer service was helpful.",4,Clothing,False,0,2025-02-28,Positive
R00324,Very disappointed with the quality. Product arrived damaged.,2,Books,True,2,2025-03-30,Negative
R00325,"Average product, does the job.",3,Sports,True,0,2025-12-29,Neutral
R00326,"Amazing quality, worth every penny. Exactly as described.",4,Books,True,0,2025-12-21,Positive
R00327,Excellent product! Highly recommended. The sports quality is excellent.,5,Sports,True,2,2025-09-25,Positive
R00328,Excellent product! Highly recommended. Fast delivery!,5,Sports,False,0,2025-06-14,Positive
R00329,Exceeded my expectations completely. Fast delivery!,4,Home & Kitchen,True,0,2025-07-02,Positive
R00330,Exceeded my expectations completely. Customer service was helpful.,4,Electronics,True,0,2025-11-06,Positive
R00331,Best purchase I've made in months. The sports quality is excellent.,5,Sports,True,2,2025-09-02,Positive
R00332,"Completely unsatisfied, want refund. Delivery was late.",1,Books,True,9,2025-07-05,Negative
R00333,"Great purchase, very satisfied. Exactly as described.",5,Books,True,1,2025-02-14,Positive
R00334,"Bad quality, not worth the price. Not as shown in pictures.",2,Clothing,False,3,2025-02-06,Negative
R00335,"Amazing quality, worth every penny. Exactly as described.",4,Clothing,True,0,2025-03-14,Positive
R00336,"Fantastic product, great value for money. Fast delivery!",5,Electronics,True,4,2025-05-11,Positive
R00337,Best purchase I've made in months. Fast delivery!,5,Books,True,1,2025-02-15,Positive
R00338,"Amazing quality, worth every penny. Exactly as described.",4,Books,True,0,2025-05-04,Positive
R00339,"Fantastic product, great value for money. Exactly as described.",5,Electronics,True,0,2025-10-10,Positive
R00340,Loved it! Will buy again. Customer service was helpful.,5,Beauty,True,1,2025-10-11,Positive
R00341,"Wonderful experience, highly recommended. The home & kitchen quality is excellent.",4,Home & Kitchen,True,0,2026-01-14,Positive
R00342,"Perfect product, fast delivery. Great packaging.",4,Beauty,True,0,2025-05-21,Positive
R00343,"Fantastic product, great value for money. Great packaging.",4,Home & Kitchen,True,0,2025-05-19,Positive
R00344,"Waste of money, not as described. Product arrived damaged.",2,Books,True,0,2025-04-29,Negative
R00345,Excellent product! Highly recommended. Exactly as described.,4,Sports,True,0,2026-01-13,Positive
R00346,Not bad but not great either.,3,Beauty,True,0,2025-09-26,Neutral
R00347,"Wonderful experience, highly recommended. The clothing quality is excellent.",4,Clothing,True,0,2026-01-29,Positive
R00348,"Wonderful experience, highly recommended. Fast delivery!",5,Home & Kitchen,True,1,2025-04-05,Positive
R00349,"Amazing quality, worth every penny. The home & kitchen quality is excellent.",4,Home & Kitchen,True,0,2025-11-07,Positive
R00350,Outstanding quality and service. Great packaging.,5,Clothing,True,0,2026-01-12,Positive
R00351,Exceeded my expectations completely. Exactly as described.,4,Home & Kitchen,False,0,2025-09-22,Positive
R00352,Loved it! Will buy again. Fast delivery!,4,Books,False,0,2025-06-19,Positive
R00353,"Completely unsatisfied, want refund. Customer service was unhelpful.",2,Beauty,True,0,2025-07-28,Negative
R00354,Excellent product! Highly recommended. Great packaging.,5,Books,True,2,2025-06-17,Positive
R00355,Loved it! Will buy again. Fast delivery!,4,Books,True,0,2025-08-26,Positive
R00356,Very disappointed with the quality. Product arrived damaged.,1,Home & Kitchen,True,0,2026-01-02,Negative
R00357,Loved it! Will buy again. Exactly as described.,5,Sports,True,0,2025-08-02,Positive
R00358,"Amazing quality, worth every penny. Great packaging.",5,Electronics,True,3,2025-04-04,Positive
R00359,Outstanding quality and service. Customer service was helpful.,5,Books,True,2,2025-09-06,Positive
R00360,Outstanding quality and service. Great packaging.,5,Home & Kitchen,True,1,2025-03-13,Positive
R00361,"Average product, does the job.",3,Sports,True,0,2025-10-17,Neutral
R00362,"Bad quality, not worth the price. Customer service was unhelpful.",1,Beauty,True,5,2025-12-12,Negative
R00363,"Great purchase, very satisfied. Fast delivery!",5,Clothing,False,3,2025-12-14,Positive
R00364,Loved it! Will buy again. Fast delivery!,4,Sports,True,0,2025-06-15,Positive
R00365,Excellent product! Highly recommended. The home & kitchen quality is excellent.,5,Home & Kitchen,True,0,2025-08-11,Positive
R00366,"Fantastic product, great value for money. Great packaging.",4,Books,True,0,2025-12-27,Positive
R00367,"Worst purchase ever, total waste. Not as shown in pictures.",1,Books,True,0,2025-05-07,Negative
R00368,"Average product, does the job.",3,Beauty,False,0,2025-11-23,Neutral
R00369,"Terrible product, do not buy. Product arrived damaged.",2,Sports,True,4,2026-01-11,Negative
R00370,Exceeded my expectations completely. Fast delivery!,4,Electronics,True,0,2025-07-13,Positive
R00371,"Wonderful experience, highly recommended. Fast delivery!",5,Sports,True,0,2025-03-25,Positive
R00372,"Amazing quality, worth every penny. Customer service was helpful.",4,Sports,True,0,2025-06-28,Positive
R00373,Decent but could be better.,3,Electronics,True,0,2025-02-25,Neutral
R00374,"Fantastic product, great value for money. The electronics quality is excellent.",4,Electronics,True,0,2025-07-20,Positive
R00375,Exceeded my expectations completely. The electronics quality is excellent.,4,Electronics,True,0,2025-12-02,Positive
R00376,"Average product, does the job.",3,Books,True,0,2025-11-07,Neutral
R00377,Outstanding quality and service. Fast delivery!,4,Clothing,True,0,2025-02-25,Positive
R00378,"Not as advertised, very disappointed. Delivery was late.",2,Beauty,True,3,2025-09-29,Negative
R00379,Best purchase I've made in months. Great packaging.,5,Books,True,7,2025-06-03,Positive
R00380,Loved it! Will buy again. Fast delivery!,5,Sports,True,2,2025-07-02,Positive
R00381,"Bad quality, not worth the price. Not as shown in pictures.",1,Sports,False,0,2025-08-17,Negative
R00382,Excellent product! Highly recommended. Fast delivery!,5,Clothing,True,1,2025-12-19,Positive
R00383,"Great purchase, very satisfied. Great packaging.",4,Books,True,0,2025-08-07,Positive
R00384,"Poor quality, broke after one use. Product arrived damaged.",2,Sports,True,1,2025-04-10,Negative
R00385,Best purchase I've made in months. The sports quality is excellent.,4,Sports,True,0,2025-06-08,Positive
R00386,Loved it! Will buy again. Great packaging.,4,Clothing,True,0,2025-03-02,Positive
R00387,"Amazing quality, worth every penny. Exactly as described.",5,Home & Kitchen,False,0,2025-09-25,Positive
R00388,"Completely unsatisfied, want refund. Not as shown in pictures.",1,Sports,True,6,2025-05-02,Negative
R00389,Exceeded my expectations completely. The books quality is excellent.,5,Books,True,8,2026-01-11,Positive
R00390,Loved it! Will buy again. Great packaging.,5,Clothing,False,1,2025-05-30,Positive
R00391,"Not as advertised, very disappointed. Product arrived damaged.",2,Sports,True,2,2025-08-31,Negative
R00392,"Poor quality, broke after one use. Customer service was unhelpful.",2,Sports,True,0,2025-09-20,Negative
R00393,"Fantastic product, great value for money. Exactly as described.",5,Books,False,2,2025-07-03,Positive
R00394,Decent but could be better.,3,Beauty,False,0,2025-04-21,Neutral
R00395,Not bad but not great either.,3,Sports,False,0,2025-07-26,Neutral
R00396,Loved it! Will buy again. Fast delivery!,5,Home & Kitchen,True,1,2025-03-24,Positive
R00397,Excellent product! Highly recommended. Customer service was helpful.,4,Beauty,False,0,2025-02-16,Positive
R00398,Excellent product! Highly recommended. Great packaging.,5,Home & Kitchen,True,0,2025-05-29,Positive
R00399,"Not as advertised, very disappointed. Not as shown in pictures.",2,Beauty,True,3,2025-02-23,Negative
R00400,"Terrible product, do not buy. Delivery was late.",2,Home & Kitchen,True,0,2025-07-25,Negative
R00401,"Completely unsatisfied, want refund. Customer service was unhelpful.",2,Electronics,True,5,2025-12-24,Negative
R00402,"Amazing quality, worth every penny. Exactly as described.",5,Books,False,2,2025-11-02,Positive
R00403,Outstanding quality and service. Great packaging.,4,Beauty,True,0,2025-07-26,Positive
R00404,Loved it! Will buy again. The beauty quality is excellent.,4,Beauty,True,0,2025-02-22,Positive
R00405,"Horrible experience, never buying again. The beauty quality is poor.",1,Beauty,True,4,2025-05-02,Negative
R00406,Exceeded my expectations completely. The books quality is excellent.,5,Books,True,3,2025-05-02,Positive
R00407,Best purchase I've made in months. Customer service was helpful.,5,Beauty,True,0,2025-04-21,Positive
R00408,"Cheap material, very poor quality. Not as shown in pictures.",1,Electronics,True,1,2025-06-19,Negative
R00409,"It's okay, nothing special.",3,Beauty,True,0,2025-11-25,Neutral
R00410,"Fantastic product, great value for money. Customer service was helpful.",5,Clothing,True,4,2025-09-27,Positive
R00411,Excellent product! Highly recommended. Great packaging.,4,Sports,True,0,2025-11-29,Positive
R00412,"Perfect product, fast delivery. Customer service was helpful.",5,Sports,True,0,2025-08-13,Positive
R00413,"Not as advertised, very disappointed. Customer service was unhelpful.",2,Sports,True,4,2025-06-30,Negative
R00414,Exceeded my expectations completely. Great packaging.,5,Sports,False,1,2026-01-17,Positive
R00415,Loved it! Will buy again. Customer service was helpful.,4,Clothing,True,0,2026-01-11,Positive
R00416,"Fantastic product, great value for money. Customer service was helpful.",4,Books,True,0,2025-03-27,Positive
R00417,Loved it! Will buy again. Great packaging.,4,Books,True,0,2025-02-24,Positive
R00418,Decent but could be better.,3,Clothing,True,0,2025-05-20,Neutral
R00419,"It's okay, nothing special.",3,Beauty,True,0,2025-12-02,Neutral
R00420,Best purchase I've made in months. Exactly as described.,4,Clothing,True,0,2025-10-31,Positive
R00421,Best purchase I've made in months. Exactly as described.,4,Home & Kitchen,True,0,2025-02-26,Positive
R00422,Acceptable for the price.,3,Sports,True,0,2025-04-05,Neutral
R00423,"Terrible product, do not buy. Not as shown in pictures.",1,Home & Kitchen,True,1,2025-06-01,Negative
R00424,"Wonderful experience, highly recommended. Exactly as described.",4,Beauty,True,0,2025-06-13,Positive
R00425,Excellent product! Highly recommended. The sports quality is excellent.,4,Sports,False,0,2025-04-30,Positive
R00426,Exceeded my expectations completely. Customer service was helpful.,4,Electronics,True,0,2025-09-07,Positive
R00427,Excellent product! Highly recommended. Great packaging.,4,Beauty,True,0,2025-11-21,Positive
R00428,Excellent product! Highly recommended. Customer service was helpful.,5,Sports,True,6,2026-01-24,Positive
R00429,Exceeded my expectations completely. Customer service was helpful.,5,Beauty,False,0,2025-02-26,Positive
R00430,Loved it! Will buy again. The clothing quality is excellent.,5,Clothing,True,0,2025-09-07,Positive
R00431,Excellent product! Highly recommended. The books quality is excellent.,4,Books,True,0,2025-06-03,Positive
R00432,"Fantastic product, great value for money. Fast delivery!",4,Clothing,True,0,2025-03-07,Positive
R00433,"Amazing quality, worth every penny. Exactly as described.",4,Beauty,False,0,2025-12-24,Positive
R00434,Outstanding quality and service. Exactly as described.,5,Books,True,1,2025-02-16,Positive
R00435,"Not as advertised, very disappointed. Not as shown in pictures.",2,Electronics,True,1,2025-04-06,Negative
R00436,"Perfect product, fast delivery. The sports quality is excellent.",4,Sports,True,0,2025-04-28,Positive
R00437,"Perfect product, fast delivery. Exactly as described.",5,Beauty,True,2,2025-11-20,Positive
R00438,"Amazing quality, worth every penny. Exactly as described.",4,Clothing,True,0,2025-08-13,Positive
R00439,"Wonderful experience, highly recommended. Exactly as described.",5,Home & Kitchen,True,2,2025-08-18,Positive
